************ System Start **********2014-08-05 09:07:09,194 INFO  [CheckIn.StepPages.CoinsMoneyControls] (line:44) 打开界面
2014-08-08 11:28:12,268 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:28:13,283 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:28:14,296 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:28:15,310 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:28:16,324 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:28:23,905 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:28:28,542 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:28:33,077 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:28:39,880 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:28:42,673 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:28:59,342 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
************ System Start ********************** System End ************************ System Start **********2014-08-08 11:34:05,892 INFO  [CheckIn.StepPages.InputPhone] (line:34) 打开界面
2014-08-08 11:34:13,325 INFO  [CheckIn.StepPages.RoomSelect] (line:34) 打开界面
2014-08-08 11:34:13,365 INFO  [CheckIn.StepPages.InputPhone] (line:219) 退出界面
2014-08-08 11:34:18,801 INFO  [CheckIn.StepPages.DisplayValidation] (line:28) 打开界面
2014-08-08 11:34:18,839 INFO  [CheckIn.StepPages.RoomSelect] (line:220) 退出界面
2014-08-08 11:34:20,061 INFO  [CheckIn.StepPages.ReadIdCard] (line:35) 打开界面
2014-08-08 11:34:20,115 INFO  [CheckIn.StepPages.DisplayValidation] (line:119) 退出界面
2014-08-08 11:34:20,341 DEBUG [CheckIn.StepPages.ReadIdCard] (line:66) 打开读身份证
2014-08-08 11:34:26,754 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:34:32,398 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:34:35,352 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:34:37,822 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:34:40,423 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:34:42,687 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:34:45,164 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:34:47,555 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:35:55,819 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:35:58,015 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:36:02,472 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:36:05,498 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:36:20,270 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:36:21,899 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:36:37,700 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:36:40,412 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:37:12,931 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
************ System Start ********************** System End ************************ System Start **********2014-08-08 11:40:38,406 INFO  [CheckIn.StepPages.InputPhone] (line:34) 打开界面
2014-08-08 11:40:50,105 INFO  [CheckIn.StepPages.RoomSelect] (line:34) 打开界面
2014-08-08 11:40:50,158 INFO  [CheckIn.StepPages.InputPhone] (line:219) 退出界面
2014-08-08 11:40:57,228 INFO  [CheckIn.StepPages.DisplayValidation] (line:28) 打开界面
2014-08-08 11:40:57,274 INFO  [CheckIn.StepPages.RoomSelect] (line:220) 退出界面
2014-08-08 11:40:58,634 INFO  [CheckIn.StepPages.ReadIdCard] (line:35) 打开界面
2014-08-08 11:40:58,687 INFO  [CheckIn.StepPages.DisplayValidation] (line:119) 退出界面
2014-08-08 11:40:58,886 DEBUG [CheckIn.StepPages.ReadIdCard] (line:66) 打开读身份证
2014-08-08 11:41:02,541 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:41:03,846 INFO  [CheckIn.StepPages.ReadIdCard] (line:261) 退出界面
2014-08-08 11:41:10,265 INFO  [CheckIn.StepPages.InputPhone] (line:34) 打开界面
2014-08-08 11:41:16,376 INFO  [CheckIn.StepPages.RoomSelect] (line:34) 打开界面
2014-08-08 11:41:16,413 INFO  [CheckIn.StepPages.InputPhone] (line:219) 退出界面
2014-08-08 11:41:22,173 INFO  [CheckIn.StepPages.DisplayValidation] (line:28) 打开界面
2014-08-08 11:41:22,217 INFO  [CheckIn.StepPages.RoomSelect] (line:220) 退出界面
2014-08-08 11:41:23,817 INFO  [CheckIn.StepPages.ReadIdCard] (line:35) 打开界面
2014-08-08 11:41:23,851 INFO  [CheckIn.StepPages.DisplayValidation] (line:119) 退出界面
2014-08-08 11:41:24,048 DEBUG [CheckIn.StepPages.ReadIdCard] (line:66) 打开读身份证
2014-08-08 11:41:27,766 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:41:28,877 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:41:29,998 DEBUG [CheckIn.StepPages.ReadIdCard] (line:113) 未找到身份证。
2014-08-08 11:41:31,750 DEBUG [CheckIn.StepPages.ReadIdCard] (line:117) 打开读身份证1
2014-08-08 11:41:31,753 DEBUG [CheckIn.StepPages.ReadIdCard] (line:148) 入住 1 人，已验证 0 人。
2014-08-08 11:41:31,756 DEBUG [CheckIn.StepPages.ReadIdCard] (line:208) 获取第0个客人的身份信息。
2014-08-08 11:41:32,011 INFO  [CheckIn.StepPages.ReadIdCard] (line:261) 退出界面
************ System Start ********************** System End ************************ System Start **********2014-09-12 14:00:36,596 INFO  [CheckIn.StepPages.InputPhone] (line:34) 打开界面
2014-09-12 14:00:41,097 INFO  [CheckIn.StepPages.InputPhone] (line:219) 退出界面
************ System End ************
